ID,Prestataires,Nom_Presta,Objet_du_Contact,Sous-catégorie,Message,Humeur,Date,Interlocuteur,Status,Taiter_Date,Humeur_apres,Object_id,Traitable;
"0b68ed25,MoBe4189Td,,Demande d'attestation OTI,,""En fait, c'est Mr Franck MOREL qui demande l'attestation à son nom MOREL Benoît c'est le papa. Du coup je sais pas ce qui est possible de faire : son numéro de tél : 0693 04 10 20 (franck) n° SIRET  84018657100013 """"BITASYON BIO"""" avec un """"Y"""""",😃,30/09/2021,c.pose@otisud.com,Traitée,01/10/2021,,recZ5vAJg2NRKxakb,";
a25221e3,GrPi2787iX,,Accompagnement Taxe de séjour,,M est venu comme tous les mois déposé son papier de déclaration mercredi 29 sept matin. Annabelle a déposé sur le bureau de ML pour saisie,😃,30/09/2021,a.mir@otisud.com,Traitée,30/09/2021,,recaYKZd71rGpIVVl,;
ed919e38,ChCa4407Uk,,Labels et classements étoiles,,A obtenu un classement 1 étoile : mise à jour BDD + TDS,😃,04/10/2021,m.lallement@otisud.com,Traitée,29/04/2024 00:00:00,,recCqLoT1f1PRg809,;
"c84c171d,GrMa6340W5,,Fermeture provisoire,,""La dame est fermée provisoire jusque décembre elle pense, elle reviendra vers nous (numéro de la hotline donnée) pour nous informer."",😃,04/10/2021,a.mir@otisud.com,Traitée,07/01/2022 00:00:00,,recYbHociWIhHmnT3,";
13f5f40f,GéMi0953jP,,Labels et classements étoiles,,Aimerait faire classé sont logement.,😃,04/10/2021,d.philippe@otisud.com,Traitée,29/10/2021,,recNdYUMBvLOiGjBx,;
"d4f33043,CeBe2628UC,,Modification infos BDD,,""Le filtre annonce animaux accepter pour cet établissement, alors que non. A modifier, merci"",🤔,04/10/2021,a.turpin@otisud.com,Traitée,05/10/2021,,recfnk0sEMlgWUqUH,";
17577790,MaMa5402f9,,Accompagnement Taxe de séjour,,Infos concernant la télédéclaration / les opérateurs numériques,🤔,04/10/2021,m.lallement@otisud.com,Traitée,04/10/2021,,recfS3ibqtiRSEOVy,;
f39200a2,0a6ed1a8,,Promotion SIT (reunion.fr),,Demande entrée en SIT,😃,05/10/2021,m.lallement@otisud.com,Traitée,29/04/2024 00:00:00,,4ab919e9,;
6f5f8de9,0a6ed1a8,,Demande signalétique,Nouveaux panneaux,Demande de panneau,🤔,05/10/2021,m.lallement@otisud.com,Traitée,29/04/2024 00:00:00,,4ab919e9,TRUE;
b8b84fec,0e6cd83d,,Promotion SIT (reunion.fr),,entrée en SIT,🤔,05/10/2021,m.lallement@otisud.com,Traitée,13/04/2022 00:00:00,,f28b7b1d,;
fba7aed1,0e6cd83d,,Porteur de projet(s),,nouveau presta Tampon : entrée en BDD,😃,05/10/2021,m.lallement@otisud.com,Traitée,05/10/2021,,f28b7b1d,;
6e95a7d3,0e6cd83d,,Accompagnement Taxe de séjour,,entrée en plateforme,🤔,05/10/2021,m.lallement@otisud.com,Traitée,05/10/2021,,f28b7b1d,;
5200b2cb,0e6cd83d,,Demande signalétique,Nouveaux panneaux,demande panneau,🤔,05/10/2021,m.lallement@otisud.com,A traiter,,,f28b7b1d,;
633a0ba6,LeCh52934V,,Accompagnement Taxe de séjour,,Fermeture de l'hébergement sur la plateforme TDS en date du 06/10/2021 suite à la régularisation des sommes dues,😃,06/10/2021,m.lallement@otisud.com,Traitée,29/04/2024 00:00:00,,recjSuoNLECT3806L,;
ec975a29,PaFr2454bc,,Fermeture définitive,,Mail reçu sur la plateforme TDS : attente de son courrier de fermeture officiel,🤔,06/10/2021,m.lallement@otisud.com,Traitée,29/04/2024 00:00:00,,recMBcA6RuglrBoc5,;
"dd6c0d28,PaFr5228SJ,,Modification infos BDD,,""Bonjour, Mme Payet Francoise change de numéro de tel . Son nouveau numéro: 0692 52 64 03"",😃,06/10/2021,l.bardil@otisud.com,Traitée,07/10/2021,,recaryrqsrVPPIB2M,";
02f2c696,4badf335,,Accompagnement Taxe de séjour,,Aide à la télédéclaration,😃,06/10/2021,m.lallement@otisud.com,Traitée,06/10/2021,,8f4ed75f,;
102e8f3e,KVé1667Vt,,Accompagnement Taxe de séjour,,Informations sur les opérateurs numériques et les reversements en attente,🤔,11/10/2021,m.lallement@otisud.com,Traitée,29/04/2024 00:00:00,,recHhFeAuSrIA3a6t,;
2fad9111,KVé1667Vt,,Modification infos BDD,,Modification du nom de son hébergement : DATTIER au lieu de LES PAMPLEMOUSSES car changement de capacité (passe d'une capacité de 15 à 2 personnes),🤔,11/10/2021,m.lallement@otisud.com,Traitée,29/04/2024 00:00:00,,recHhFeAuSrIA3a6t,;
05b25e5b,ChCa4407Uk,,Promotion SIT (reunion.fr),,Demande de modification de ses infos sur reunion.fr,🤔,11/10/2021,m.lallement@otisud.com,Traitée,29/04/2024 00:00:00,,recCqLoT1f1PRg809,;
48628a42,7b857267,,Promotion SIT (reunion.fr),,Inscription SIT,🤔,12/10/2021,m.lallement@otisud.com,Traitée,10/11/2022 00:00:00,,3d9a73ff,;
945a8781,7b857267,,Labels et classements étoiles,,Besoin d'infos sur classement étoiles et label,🤔,12/10/2021,m.lallement@otisud.com,Traitée,29/10/2021,,3d9a73ff,;
8fbedac7,NaMa52817P,,Promotion SIT (reunion.fr),,mise à jour de ses infos sur reunion.fr et sudreuniontourisme,😃,12/10/2021,m.lallement@otisud.com,Traitée,14/10/2021,,rec5VZhd6zBZNeCk5,;
"64e0ca42,NaMa52817P,,Modification infos BDD,,""mise à jour : tarifs, description, capacité"",😃,12/10/2021,m.lallement@otisud.com,Traitée,12/10/2021,,rec5VZhd6zBZNeCk5,";
"93b2d323,NaMa52817P,,Accompagnement Taxe de séjour,,""Accompagnement activation de compte, télédéclaration"",😃,12/10/2021,m.lallement@otisud.com,Traitée,12/10/2021,,rec5VZhd6zBZNeCk5,";
ceff1d73,7b857267,,Modification infos BDD,,Modification adresse mail + BDD complétée,😃,12/10/2021,m.lallement@otisud.com,Traitée,12/10/2021,,3d9a73ff,;
81a67eb5,7b857267,,Accompagnement Taxe de séjour,,Accompagnement télédéclaration,😃,12/10/2021,m.lallement@otisud.com,Traitée,12/10/2021,,3d9a73ff,;
fdd46064,DoPa2994fy,,Fermeture définitive,,Hébergement fermé définitivement,🤔,14/10/2021,m.lallement@otisud.com,Traitée,29/04/2024 00:00:00,,reccTQSAZ0XAl21Q6,;
b00ad569,KeCh10384O,,Fermeture provisoire,,Fermeture provisoire jusqu'à décembre 2021 (chambre d'hôtes et meublé),🤔,15/10/2021,m.lallement@otisud.com,Traitée,18/01/2022 00:00:00,,recyoVAha32J3VwKH,;
38a95aa0,c13c26b5,,Accompagnement Taxe de séjour,,Accompagnement connexion et télédéclaration,🤔,18/10/2021,m.lallement@otisud.com,Traitée,29/04/2024 00:00:00,,7beceb7d,;
2d7eee07,NaMa52817P,,Accompagnement Taxe de séjour,,Accompagnement connexion et télédéclaration,🤔,18/10/2021,m.lallement@otisud.com,Traitée,18/10/2021,,rec5VZhd6zBZNeCk5,;
"c7ece30c,LaJo4883TZ,,Modification infos BDD,,""M. LABENNE propriétaire de """"Chez Jo"""" // donc """"Chez Narvam"""" à supprimer de sa fiche"",🤔,20/10/2021,m.lallement@otisud.com,Traitée,21/10/2021,,recsyXbRKSA67ITRW,";
"66848c72,PaDo4721N9,,Modification infos BDD,,""Mme PATCHANE est la propriétaire de """"Chez Narvam"""" // Donc """"Chez Jo"""" à enlever de sa fiche"",🤔,20/10/2021,m.lallement@otisud.com,Traitée,21/10/2021,,rec07c8tTqu6IivCN,";
"994e4d25,LiFr5210b1,,Accompagnement Taxe de séjour,,""Demande un RDV TDS pour le mois de novembre : à suivre. ";
"Mme LINDECKER doit me rappeler après le 03/11 pour fixer une date de RDV"",🤔,22/10/2021,m.lallement@otisud.com,Traitée,02/09/2024 00:00:00,,recBg5libfWVEGHV2,";
8066c37c,MaJo8668pe,,Accompagnement Taxe de séjour,,Questions sur les opérateurs numériques,🤔,22/10/2021,m.lallement@otisud.com,Traitée,22/10/2021,,reckQiiEhivZGcoy1,;
ba12c745,HoYv2075Lm,,Promotion SIT (reunion.fr),,changement de nom sur sa fiche reunion.fr,😃,25/10/2021,m.lallement@otisud.com,Traitée,26/10/2021,,recxNoi9kbaEno5Up,;
"92e1c16b,HoYv2075Lm,,Modification infos BDD,,""Changement de nom d'hébergement : """"Tikazhoareau"""" s'appelle désormais """"La Résidence des Caféiers"""" // M. Hoareau est venu au bureau pour nous l'annoncer"",😃,25/10/2021,m.lallement@otisud.com,Traitée,25/10/2021,,recxNoi9kbaEno5Up,";
e9cfd03a,HoYv2075Lm,,Accompagnement Taxe de séjour,,Questions sur les opérateurs numériques // changement de nom de son hébergement,😃,25/10/2021,m.lallement@otisud.com,Traitée,25/10/2021,,recxNoi9kbaEno5Up,;
"f26253dd,HoYv2075Lm,,Demande signalétique,Nouveaux panneaux,""Changement des noms sur les panneaux + ajout d'un nouveau panneau devant le pont de Pont d'Yves (en bas de l'église, il n'y a pas encore de massif)"",🤔,25/10/2021,m.lallement@otisud.com,A traiter,,,recxNoi9kbaEno5Up,TRUE";
"04ab2feb,RoMa7796sc,,""Problème  juridique, Sirene"",,""Madame a fait sa demande le 15 octobre, il s'agira de la recontacter pour récupérer son sirene d'ici la fin novembre"",😭,29/10/2021,a.mir@otisud.com,Traitée,29/04/2024 00:00:00,,recV3FbnKoB841Pz0,";
"92a1268b,RoMa7796sc,,Labels et classements étoiles,,""Mme ROBERT a une structure qui est certainement éligible au classement en étoiles. Ca l'interesse pour que sa tds passe en fixe. ";
"Elle est aussi interessée par un label pour les PMR car la Villa Bambou est toute équipée, c'est rare et pro !"",😃,29/10/2021,a.mir@otisud.com,Traitée,29/4/2024 00:00:00,,recV3FbnKoB841Pz0,";
c79378f8,VaMa4332wy,,Promotion SIT (reunion.fr),,Tarification à revoir pour le gîte sur le site reunion.fr,😃,29/10/2021,a.sarpedon@otisud.com,Traitée,12/09/2022 00:00:00,,rectgw5U8BugwUIyW,;
65b20aa2,be581eda,,Accompagnement Taxe de séjour,,Nouveau presta : à faire entrer en plateforme + envoi des documents par mail + courrier,🤔,29/10/2021,m.lallement@otisud.com,Traitée,19/11/2021,,330969dc,;
f454b886,LaPa4679f1,,Demande d'attestation OTI,,Mr est passé au BIT de BM il a vu Duprey et demande une attestaiton,😭,29/10/2021,a.mir@otisud.com,Traitée,04/11/2021,,recBETKNEHdD0q8d5,;
f6c33347,be581eda,,Porteur de projet(s),,nouveau prestataire (oct 2021),😃,29/10/2021,m.lallement@otisud.com,Traitée,29/10/2021,,330969dc,;
ad4c5f9c,be581eda,,Labels et classements étoiles,,Souhaite avoir les infos pour le classement étoiles,😃,29/10/2021,m.lallement@otisud.com,Traitée,29/10/2021,,330969dc,;
fc8d74b2,VaMa4332wy,,Autres,,Le prestataire souhaitait parler à Madame LALLEMENT,😃,29/10/2021,a.sarpedon@otisud.com,Traitée,29/10/2021,,rectgw5U8BugwUIyW,;
04e9603d,VaMa4332wy,,Fermeture définitive,,Prise d'info au sujet de la procédure à suivre en cas de fermeture définitive (pour un de ses meublés qui passera peut être en location non touristique),😃,29/10/2021,m.lallement@otisud.com,Traitée,29/10/2021,,rectgw5U8BugwUIyW,;
"bf450296,FrBr6051sd,,""Problème  juridique, Sirene"",,Pas de numéro de Siren pour l'instant.,🤔,02/11/2021,d.philippe@otisud.com,Traitée,18/01/2022 00:00:00,,recMNd8ISYzDXc7iM,";
a0c28d4e,FrBr6051sd,,Labels et classements étoiles,,Aimerait de l'information,😃,02/11/2021,d.philippe@otisud.com,Traitée,26/11/2021,,recMNd8ISYzDXc7iM,;
1396125c,0e6cd83d,,Accompagnement Taxe de séjour,,Accompagnement à la télédéclaration : demande de RDV physique,🤔,03/11/2021,m.lallement@otisud.com,Traitée,09/11/2021,,f28b7b1d,;
343a6b07,c4b2d6d9,,Accompagnement Taxe de séjour,,Aide à la télédéclaration,🤔,03/11/2021,m.lallement@otisud.com,Traitée,03/11/2021,,319bf476,;
"ed5b6aea,CaGe2777BE,,Promotion SIT (reunion.fr),,""Inscription en cours, le prestataire a été recontacté (téléphone & mail) pour compléter de nouveau le formulaire (page 1 & 3 à revoir)"",😃,04/11/2021,a.sarpedon@otisud.com,Traitée,10/11/2022 00:00:00,,recWwDQC56FAfLRPU,";
c615e19e,JaRé2408fS,,Promotion Facebook,,Post fb/ sit/ nl,😃,04/11/2021,a.mir@otisud.com,Traitée,09/12/2021,,recCSnhcZo4XxocjX,;
c77ce9e1,HeCa8445ZV,,Promotion SIT (reunion.fr),,Suivi du dossier SIT - Le prestataire a mis le dossier en attente,😃,05/11/2021,a.sarpedon@otisud.com,Traitée,14/04/2022 00:00:00,,reckEFSlQvLO8SukF,;
4ff97124,0e6cd83d,,Promotion SIT (reunion.fr),,Le formulaire n'est pas entièrement complété. Il manque des pièces à joindre au dossier avant l'envoi. Mme GERMAIN me recontactera si besoin.,😃,05/11/2021,a.sarpedon@otisud.com,Traitée,25/01/2022 00:00:00,,f28b7b1d,;
56bdc5cf,MuMa1400W9,,Promotion SIT (reunion.fr),,Fermeture temporaire de l'établissement jusqu'au 31/12/2021. Le prestataire rappellera pour sa fiche toujours visible sur reunion.fr,😃,05/11/2021,a.sarpedon@otisud.com,Traitée,18/01/2022 00:00:00,,rec9UKLC1tbTq5AxG,;
"fb80b2d9,ScPa66312G,,Promotion SIT (reunion.fr),,""Bertel indique que l'établissement est inscrit en SIT cependant, il n'apparaît pas sur reunion.fr"",😃,05/11/2021,a.sarpedon@otisud.com,Traitée,14/12/2021,,recg3ISoCfUyJEjnw,";
6189e54f,VaMa4332wy,,Accompagnement Taxe de séjour,,Modification à apporter au sujet du nombre de nuitées + aide pour le paiement de la TDS,😃,05/11/2021,a.sarpedon@otisud.com,Traitée,10/11/2021,,rec2VkaNFgTUZQarj,;
"6a6725ad,MoMa10212m,,Fermeture définitive,,""Fermeture en cours pour Mme RATANE / La structure Les Grands Monts est reprise par une autre personne + changement de nature d'hébergement qui passera en chambre d'hôtes / Démarches mairie pour la réouverture en cours, prendra contact avec nous si besoin"",😃,08/11/2021,m.lallement@otisud.com,Traitée,29/04/2024 00:00:00,,recgIBIb9zwi9yZoN,";
3a551387,ScPa66312G,,Promotion SIT (reunion.fr),,Envoi du formulaire d'inscription le 08/11/2021,😃,08/11/2021,a.sarpedon@otisud.com,Traitée,18/11/2022 00:00:00,,recg3ISoCfUyJEjnw,;
28f9890f,ChSy51775c,,Promotion SIT (reunion.fr),,Envoi du formulaire d'inscription le 08/11/2021,😃,08/11/2021,a.sarpedon@otisud.com,Traitée,10/11/2022 00:00:00,,recciMTLKdCTEQrfs,;
9a3e65ce,SéJo8888lb,,Promotion SIT (reunion.fr),,Fiche établissement à mettre à jour. Mail (coordonnées de l'OTI) envoyé le 08/11/2021 à la demande du prestataire,😃,08/11/2021,a.sarpedon@otisud.com,Traitée,10/11/2022 00:00:00,,reczhuWwdniGCsFk9,;
bc02267e,MaJo8668pe,,Promotion SIT (reunion.fr),,Formulaire d'inscription envoyé par mail le 08/11/2021,😃,08/11/2021,a.sarpedon@otisud.com,Traitée,29/12/2021,,reckQiiEhivZGcoy1,;
59af3f09,BaDa2000XG,,Promotion Facebook,,Une demande de mise en avant via Messenger,😃,08/11/2021,c.metro@otisud.com,Traitée,01/12/2021,,rec5vqdPwSdrFzsvs,;
26fd484c,ApCa3088Ia,,Promotion SIT (reunion.fr),,Fiche établissement incomplète sur reunion.fr (tarification...),😃,09/11/2021,a.sarpedon@otisud.com,Traitée,24/07/2023 00:00:00,,recebgRn0tzBfwmsl,;
6b286e2d,LeMu2704ll,,Promotion SIT (reunion.fr),,Formulaire d'inscription SIT envoyé par mail le 09/11/2021,😃,09/11/2021,a.sarpedon@otisud.com,Traitée,18/11/2022 00:00:00,,rec1YVOft2oXH4wUP,;
39325fca,RiJa7981we,,Labels et classements étoiles,,Demande de contacts organismes pour renouvellement de classement étoiles,🤔,09/11/2021,m.lallement@otisud.com,Traitée,10/11/2021,,recywlCVj6wd5yGdt,;
"551a63c7,KVé1667Vt,,Autres,,""Suivi de fermeture de sa structure """"Les Pamplemousses"""" : Mme est allée en mairie de Saint-Joseph pour déclarer sa fermeture, la mairie lui a dit que les attestations de fermeture se font à la CASUD. Je pense qu'il faudrait envisager un point avec eux, c'est la mairie qui prend les ouvertures, ils doivent également traiter les fermetures si un presta se présente à eux. Nous avons mis en place les courriers de fermeture pour faciliter les démarches du presta quand nous sommes les premiers informés d'une fermeture mais ce n'est en aucun cas notre responsabilité de réceptionner ce genre de déclarations, la mairie devrait pouvoir traiter les fermetures puis nous les transmettre (comme c'était le cas avant)"",🤔,10/11/2021,m.lallement@otisud.com,Traitée,29/4/2024 00:00:00,,recHhFeAuSrIA3a6t,";
"3bf94c88,PaAn9836dQ,,Promotion SIT (reunion.fr),,""La fiche établissement est à revoir sur le site reunion.fr (tarification, numéro de portable...)"",😃,10/11/2021,a.sarpedon@otisud.com,Traitée,16/03/2023 00:00:00,,rechj4Z465inGAsGN,";
000d7aac,LaSo5861kH,,Promotion SIT (reunion.fr),,Envoi du formulaire d'inscription SIT par mail le 10/11/2021,😃,10/11/2021,a.sarpedon@otisud.com,Traitée,17/11/2022 00:00:00,,recpNmSG6g3karPvx,;
"7447f656,0e6cd83d,,""Problème  juridique, Sirene"",,Numéro SIRENE en attente,🤔,10/11/2021,m.lallement@otisud.com,Traitée,07/01/2022 00:00:00,,f28b7b1d,";
"52368b0b,LaSo5861kH,,Modification infos BDD,,""Le prestataire a précisé de bien indiquer le numéro de son appartement (n°85). En effet, les courriers sont retournés lorsque le numéro d'appartement n'apparaît pas."",😃,10/11/2021,a.sarpedon@otisud.com,Traitée,15/11/2021,,recpNmSG6g3karPvx,";
3dfb3bf2,PaAn9836dQ,,Modification infos BDD,,Le numéro de portable a changé (anciennement : 0.692.00.98.36). Le nouveau numéro est le suivant : 0.693.84.01.62.,😃,10/11/2021,a.sarpedon@otisud.com,Traitée,15/11/2021,,rechj4Z465inGAsGN,;
38f27296,0e6cd83d,,Autres,,Ne reçoit pas la newsletter,🤔,10/11/2021,m.lallement@otisud.com,Traitée,15/11/2021,,f28b7b1d,;
ddd63acd,6eaffba6,,Porteur de projet(s),,Meublé de tourisme à intégrer. Message laissé sur son répondeur pour lui demander de rappeler. Pas assez d'infos dans le tableau mairie (Entre-Deux) pour pouvoir ajouter l'hébergement directement en BDD - à relancer semaine du 15 si pas de retour,🤔,10/11/2021,m.lallement@otisud.com,Traitée,10/11/2021,,c7287dda,;
824fa43e,WeJe8042jQ,,Promotion SIT (reunion.fr),,Envoi du formulaire d'inscription SIT par mail le 12/11/2021,😃,12/11/2021,a.sarpedon@otisud.com,Traitée,29/04/2024 00:00:00,,rec7CHO9dscA649ov,;
3781d5a7,LeJe0836a9,,Promotion SIT (reunion.fr),,La fiche établissement est à revoir sur le site reunion.fr,😃,12/11/2021,a.sarpedon@otisud.com,Traitée,16/08/2023 00:00:00,,recJK4upgE96mO8Rr,;
f3c8a372,PaCi6483tI,,Promotion SIT (reunion.fr),,Formulaire d'inscription SIT envoyé par mail le 12/11/2021,😃,12/11/2021,a.sarpedon@otisud.com,Traitée,17/11/2022 00:00:00,,recFY16xw2xSs4LaW,;
9c2aa0bf,0a6ed1a8,,Accompagnement Taxe de séjour,,N'arrive pas à modifier sa déclaration de septembre.,😭,15/11/2021,a.mir@otisud.com,Traitée,29/4/2024 00:00:00,,4ab919e9,;
1346c2d1,SaJe8920hp,,Accompagnement Taxe de séjour,,Établissement fermé définitivement depuis le début de la pandémie (Covid 19) cependant le prestataire n'a pas eu l'occasion d'envoyer son courrier de fermeture.,😃,16/11/2021,a.sarpedon@otisud.com,Traitée,29/4/2024 00:00:00,,recmlkfusePI2Jmwl,;
"594b8a4a,ChMo3602zy,,Promotion SIT (reunion.fr),,""Fiche établissement complète à revoir sur reunion.fr. (0 photo, horaires manquants...)"",😃,16/11/2021,a.sarpedon@otisud.com,Traitée,20/11/2023 00:00:00,,rec5yC36m9peYuToo,";
b6751925,5895XI,,Promotion SIT (reunion.fr),,Envoi du formulaire d'inscription par mail le 16/11/2021,😃,16/11/2021,a.sarpedon@otisud.com,Traitée,17/11/2022 00:00:00,,recGrWckq8Ku6srPF,;
47eedf30,PoEr4323a3,,Promotion SIT (reunion.fr),,Fiche établissement complète à revoir (tarification...),😃,16/11/2021,a.sarpedon@otisud.com,Traitée,10/11/2022 00:00:00,,recyxKNuVVPqRhSTR,;
"79ce7cab,PeIs4458oV,,Labels et classements étoiles,,""Madame souhaite qu'on la contacte pour lui donner des infos sur les labels développement durable. J'ai dit à Mélodie.";
Madame souhaite qu'on intervienne pour sa demande de label tourisme et handicap aussi. J'ai mis un message sur slack à Joëlle, elle veut aussi des infos pour le classement atout france ;")"",😃,16/11/2021,a.mir@otisud.com,Traitée,16/12/2021,,recOk422JMgj9tU8L,"
86851b40,PeIs4458oV,,Promotion Facebook,,Madame souhaite un post sur la page fb de l'oti et un post dans la NL. Je programme pour janvier un post pour elle dans la nl et j'ai prévenu Solène et Christophe pour faire un post sur la page fb de l'oti,😃,16/11/2021,a.mir@otisud.com,Traitée,01/12/2021,,recOk422JMgj9tU8L,;
e55cb986,PeIs4458oV,,Promotion SIT (reunion.fr),,Madame souhaite qu'on lui envoie le formulaire SIT,😃,16/11/2021,a.mir@otisud.com,Traitée,18/11/2021,,recOk422JMgj9tU8L,;
ffb2ff2a,2bd6780e,,Accompagnement Taxe de séjour,,Entrée en plateforme : nouveau presta,🤔,18/11/2021,m.lallement@otisud.com,Traitée,29/4/2024 00:00:00,,303b58f2,;
37b9367b,2bd6780e,,Autres,,Ne souhaite pas être dans la BDD de l'office! Nous a contacté uniquement pour la taxe de séjour. Comment peut-on retranscrire cette info dans Bertel?,🤔,18/11/2021,m.lallement@otisud.com,Traitée,29/04/2024 00:00:00,,303b58f2,;
54df13c1,LeJe0836a9,,Promotion SIT (reunion.fr),,2ème fiche-établissement (hôtel-restaurant) à retirer de reunion.fr,😃,18/11/2021,a.sarpedon@otisud.com,Traitée,29/04/2024 00:00:00,,recePf1vuFY5Mm5by,;
b0f135c0,FoJe4605lq,,Autres,,Prestataire toujours ouvert sur Entre-Deux,😃,18/11/2021,l.bardil@otisud.com,Traitée,29/11/2021,,recmdf4qFuVVyaFav,;
a16e82f8,bd850092,,Accompagnement Taxe de séjour,,Le prestataire souhaite avoir un accompagnement pour la TDS,😃,19/11/2021,a.sarpedon@otisud.com,Traitée,21/05/2024 00:00:00,,c1836d5d,;
2cb98be5,BeNa2144Op,,Fermeture définitive,,message envoyé sur la plateforme TDS : fermeture définitive,🤔,19/11/2021,m.lallement@otisud.com,Traitée,29/4/2024 00:00:00,,rechoO1CcVQWDiNVb,;
86faef33,LeSa6004si,,Promotion SIT (reunion.fr),,Formulaire d'inscription SIT envoyé le 19/11/2021,😃,19/11/2021,a.sarpedon@otisud.com,Traitée,17/11/2022 00:00:00,,recxla9ZIpunUoKJq,;
0267ffd8,MaMa5402f9,,Promotion Facebook,,Demande une pub FB : avait déjà demandé à l'ouverture de sa structure mais pas eu de nouvelles depuis,🤔,19/11/2021,m.lallement@otisud.com,Traitée,10/12/2021,,recfS3ibqtiRSEOVy,;
7a792fac,3c6e5135,,Porteur de projet(s),,à tel pour compléter Bertel + accès TDS à faire + décision de classement à voir avec le presta + SIT? + panneau?,🤔,19/11/2021,m.lallement@otisud.com,Traitée,24/11/2021,,9d4ae3ec,;
374d6261,MaMa5402f9,,Accompagnement Taxe de séjour,,Modifications de déclarations + nous signale qu'elle travaille avec booking depuis août,😃,19/11/2021,m.lallement@otisud.com,Traitée,19/11/2021,,recfS3ibqtiRSEOVy,;
399403a7,0a6ed1a8,,Promotion SIT (reunion.fr),,Suivi d'inscription SIT => Dossier à finaliser,😃,22/11/2021,a.sarpedon@otisud.com,Traitée,29/04/2024 00:00:00,,4ab919e9,;
ef807ed2,PeNi4846Dm,,Promotion SIT (reunion.fr),,Fiche établissement à revoir - Mail envoyé le 22/11/2021,😃,22/11/2021,a.sarpedon@otisud.com,Traitée,13/07/2023 00:00:00,,recII1qWVn9AJ4BeR,;
"88092cdd,8ffc87c4,,Demande signalétique,Nouveaux panneaux,""France May souhaite avoir des panneaux pour signaler son exploitation dans la forêt du rond dans les hauts de la plaine des grègues. Elle souhaite avoir un nom évocateur """"Bienvenue à la Ferme de France May"""" mais ce sera trop long, elle veut valider son nom (je lui ai dit que c'est elle qui nous en proposera un), valider l'infographie, je lui ai dit que nous verrons ce qu'il est possible de faire mais normalement non, c'est charté. Et elle souhaite valider le jallonement..."",😃,22/11/2021,a.mir@otisud.com,A traiter,,,3a638741,TRUE";
